Numero de documentos del corpus: 15904
Word: luckiest Frec: 1 LogProb: -13.071509
Word: luckily Frec: 8 LogProb: -11.567431
Word: lucks Frec: 1 LogProb: -13.071509
Word: luckswamp Frec: 3 LogProb: -12.378362
Word: lucky Frec: 167 LogProb: -8.640692
Word: lucrativa Frec: 1 LogProb: -13.071509
Word: lucrative Frec: 126 LogProb: -8.920469
Word: lucretia Frec: 2 LogProb: -12.666044
Word: lucy Frec: 4 LogProb: -12.155218
Word: lucynnani Frec: 1 LogProb: -13.071509
Word: ludd Frec: 0 LogProb: -13.764656
Word: luded Frec: 1 LogProb: -13.071509
Word: ludes Frec: 4 LogProb: -12.155218
Word: ludmilo Frec: 0 LogProb: -13.764656
Word: luduqj Frec: 1 LogProb: -13.071509
Word: ludzi Frec: 0 LogProb: -13.764656
Word: ludziom Frec: 1 LogProb: -13.071509
Word: ludzko Frec: 1 LogProb: -13.071509
Word: lue Frec: 6 LogProb: -11.818746
Word: luego Frec: 0 LogProb: -13.764656
Word: luehrman Frec: 0 LogProb: -13.764656
Word: lug Frec: 1 LogProb: -13.071509
Word: lugan Frec: 4 LogProb: -12.155218
Word: lugar Frec: 1 LogProb: -13.071509
Word: lugares Frec: 0 LogProb: -13.764656
Word: luggage Frec: 0 LogProb: -13.764656
Word: luginbill Frec: 0 LogProb: -13.764656
Word: lui Frec: 2 LogProb: -12.666044
Word: luigi Frec: 0 LogProb: -13.764656
Word: luigical Frec: 0 LogProb: -13.764656
Word: luimn Frec: 1 LogProb: -13.071509
Word: luiples Frec: 2 LogProb: -12.666044
Word: luis Frec: 12 LogProb: -11.199707
Word: luisa Frec: 2 LogProb: -12.666044
Word: luitgard Frec: 0 LogProb: -13.764656
Word: luiz Frec: 1 LogProb: -13.071509
Word: luiza Frec: 2 LogProb: -12.666044
Word: luj Frec: 0 LogProb: -13.764656
Word: lujan Frec: 0 LogProb: -13.764656
Word: luke Frec: 5 LogProb: -11.972897
Word: luken Frec: 0 LogProb: -13.764656
Word: lukoil Frec: 8 LogProb: -11.567431
Word: lukratives Frec: 1 LogProb: -13.071509
Word: luma Frec: 1 LogProb: -13.071509
Word: lumber Frec: 1 LogProb: -13.071509
Word: luminati Frec: 4 LogProb: -12.155218
Word: luminator Frec: 1 LogProb: -13.071509
Word: luminous Frec: 2 LogProb: -12.666044
Word: lump Frec: 7 LogProb: -11.685215
Word: lumpcentury Frec: 1 LogProb: -13.071509
Word: lumped Frec: 0 LogProb: -13.764656
Word: lumping Frec: 1 LogProb: -13.071509
Word: lumps Frec: 1 LogProb: -13.071509
Word: lumpur Frec: 7 LogProb: -11.685215
Word: luna Frec: 26 LogProb: -10.468820
Word: lunacy Frec: 0 LogProb: -13.764656
Word: lunar Frec: 1 LogProb: -13.071509
Word: lunatics Frec: 6 LogProb: -11.818746
Word: lunch Frec: 9 LogProb: -11.462071
Word: lunched Frec: 2 LogProb: -12.666044
Word: luncheon Frec: 0 LogProb: -13.764656
Word: luncheons Frec: 0 LogProb: -13.764656
Word: lunches Frec: 0 LogProb: -13.764656
Word: lunching Frec: 0 LogProb: -13.764656
Word: lunchkarty Frec: 2 LogProb: -12.666044
Word: lunchtime Frec: 0 LogProb: -13.764656
Word: lund Frec: 0 LogProb: -13.764656
Word: lundquist Frec: 1 LogProb: -13.071509
Word: lundstrom Frec: 0 LogProb: -13.764656
Word: lunes Frec: 0 LogProb: -13.764656
Word: lung Frec: 4 LogProb: -12.155218
Word: lungenkrebs Frec: 1 LogProb: -13.071509
Word: lungenkrebspatient Frec: 1 LogProb: -13.071509
Word: lungs Frec: 13 LogProb: -11.125599
Word: luong Frec: 0 LogProb: -13.764656
Word: lupa Frec: 0 LogProb: -13.764656
Word: lupe Frec: 1 LogProb: -13.071509
Word: lupita Frec: 0 LogProb: -13.764656
Word: luptowitsch Frec: 0 LogProb: -13.764656
Word: luquid Frec: 1 LogProb: -13.071509
Word: lurched Frec: 1 LogProb: -13.071509
Word: lure Frec: 0 LogProb: -13.764656
Word: lures Frec: 0 LogProb: -13.764656
Word: lurking Frec: 4 LogProb: -12.155218
Word: lurks Frec: 1 LogProb: -13.071509
Word: lusba Frec: 3 LogProb: -12.378362
Word: lush Frec: 0 LogProb: -13.764656
Word: lushly Frec: 0 LogProb: -13.764656
Word: luso Frec: 2 LogProb: -12.666044
Word: lussv Frec: 1 LogProb: -13.071509
Word: lust Frec: 1 LogProb: -13.071509
Word: lustig Frec: 2 LogProb: -12.666044
Word: lutar Frec: 1 LogProb: -13.071509
Word: lutego Frec: 0 LogProb: -13.764656
Word: lutemi Frec: 1 LogProb: -13.071509
Word: lutgehetmann Frec: 0 LogProb: -13.764656
Word: luther Frec: 1 LogProb: -13.071509
Word: lutheran Frec: 1 LogProb: -13.071509
Word: lutheranize Frec: 1 LogProb: -13.071509
Word: lutherans Frec: 0 LogProb: -13.764656
Word: luthra Frec: 0 LogProb: -13.764656
Word: lutter Frec: 1 LogProb: -13.071509
Word: lutz Frec: 0 LogProb: -13.764656
Word: luv Frec: 108 LogProb: -9.073308
Word: luven Frec: 4 LogProb: -12.155218
Word: lux Frec: 1 LogProb: -13.071509
Word: luxmail Frec: 1 LogProb: -13.071509
Word: luxuries Frec: 1 LogProb: -13.071509
Word: luxurious Frec: 2 LogProb: -12.666044
Word: luxury Frec: 6 LogProb: -11.818746
Word: lv Frec: 10 LogProb: -11.366761
Word: lvl Frec: 0 LogProb: -13.764656
Word: lvovna Frec: 2 LogProb: -12.666044
Word: lvswinjqgxlx Frec: 1 LogProb: -13.071509
Word: lvupc Frec: 1 LogProb: -13.071509
Word: lw Frec: 9 LogProb: -11.462071
Word: lware Frec: 1 LogProb: -13.071509
Word: lways Frec: 2 LogProb: -12.666044
Word: lwd Frec: 1 LogProb: -13.071509
Word: lwf Frec: 0 LogProb: -13.764656
Word: lwih Frec: 1 LogProb: -13.071509
Word: lwl Frec: 0 LogProb: -13.764656
Word: lwys Frec: 2 LogProb: -12.666044
Word: lx Frec: 23 LogProb: -10.586602
Word: lxa Frec: 0 LogProb: -13.764656
Word: lxyew Frec: 1 LogProb: -13.071509
Word: ly Frec: 196 LogProb: -8.481452
Word: lycos Frec: 4 LogProb: -12.155218
Word: lyczak Frec: 0 LogProb: -13.764656
Word: lyda Frec: 0 LogProb: -13.764656
Word: lydia Frec: 0 LogProb: -13.764656
Word: lyell Frec: 3 LogProb: -12.378362
Word: lyelle Frec: 0 LogProb: -13.764656
Word: lyes Frec: 1 LogProb: -13.071509
Word: lyette Frec: 0 LogProb: -13.764656
Word: lying Frec: 71 LogProb: -9.487990
Word: lyn Frec: 0 LogProb: -13.764656
Word: lynch Frec: 3 LogProb: -12.378362
Word: lynchburg Frec: 2 LogProb: -12.666044
Word: lynda Frec: 2 LogProb: -12.666044
Word: lyndia Frec: 1 LogProb: -13.071509
Word: lyndon Frec: 0 LogProb: -13.764656
Word: lyndsey Frec: 3 LogProb: -12.378362
Word: lynn Frec: 3 LogProb: -12.378362
Word: lynna Frec: 0 LogProb: -13.764656
Word: lynne Frec: 0 LogProb: -13.764656
Word: lynx Frec: 0 LogProb: -13.764656
Word: lyon Frec: 0 LogProb: -13.764656
Word: lyons Frec: 0 LogProb: -13.764656
Word: lyou Frec: 0 LogProb: -13.764656
Word: lyoubi Frec: 2 LogProb: -12.666044
Word: lyric Frec: 0 LogProb: -13.764656
Word: lyrics Frec: 1 LogProb: -13.071509
Word: lyris Frec: 0 LogProb: -13.764656
Word: lysenko Frec: 1 LogProb: -13.071509
Word: lytbhi Frec: 1 LogProb: -13.071509
Word: lyzuyn Frec: 1 LogProb: -13.071509
Word: lzevaw Frec: 4 LogProb: -12.155218
Word: lzhd Frec: 1 LogProb: -13.071509
Word: lzih Frec: 1 LogProb: -13.071509
Word: lzoq Frec: 1 LogProb: -13.071509
Word: lzsy Frec: 0 LogProb: -13.764656
Word: lztoy Frec: 1 LogProb: -13.071509
Word: m Frec: 1989 LogProb: -6.168766
Word: ma Frec: 79 LogProb: -9.382629
Word: maa Frec: 1 LogProb: -13.071509
Word: maaf Frec: 7 LogProb: -11.685215
Word: maakte Frec: 2 LogProb: -12.666044
Word: maam Frec: 1 LogProb: -13.071509
Word: maamoun Frec: 2 LogProb: -12.666044
Word: maan Frec: 1 LogProb: -13.071509
Word: maanden Frec: 1 LogProb: -13.071509
Word: maar Frec: 2 LogProb: -12.666044
Word: maariana Frec: 0 LogProb: -13.764656
Word: mabalacat Frec: 2 LogProb: -12.666044
Word: mabo Frec: 3 LogProb: -12.378362
Word: mabuhay Frec: 0 LogProb: -13.764656
Word: mac Frec: 4 LogProb: -12.155218
Word: macadamia Frec: 0 LogProb: -13.764656
Word: macau Frec: 2 LogProb: -12.666044
Word: maccarthy Frec: 0 LogProb: -13.764656
Word: macchine Frec: 2 LogProb: -12.666044
Word: macdonald Frec: 0 LogProb: -13.764656
Word: macedonia Frec: 1 LogProb: -13.071509
Word: maceuticai Frec: 2 LogProb: -12.666044
Word: macey Frec: 2 LogProb: -12.666044
Word: macgregor Frec: 1 LogProb: -13.071509
Word: mach Frec: 0 LogProb: -13.764656
Word: machado Frec: 0 LogProb: -13.764656
Word: machar Frec: 2 LogProb: -12.666044
Word: mache Frec: 2 LogProb: -12.666044
Word: macheke Frec: 1 LogProb: -13.071509
Word: machel Frec: 1 LogProb: -13.071509
Word: machen Frec: 23 LogProb: -10.586602
Word: machiavellian Frec: 0 LogProb: -13.764656
Word: machicote Frec: 0 LogProb: -13.764656
Word: machina Frec: 1 LogProb: -13.071509
Word: machination Frec: 1 LogProb: -13.071509
Word: machinations Frec: 0 LogProb: -13.764656
Word: machince Frec: 0 LogProb: -13.764656
Word: machine Frec: 58 LogProb: -9.687119
Word: machineries Frec: 2 LogProb: -12.666044
Word: machinery Frec: 4 LogProb: -12.155218
Word: machines Frec: 15 LogProb: -10.992067
Word: macho Frec: 2 LogProb: -12.666044
Word: macht Frec: 2 LogProb: -12.666044
Word: machte Frec: 5 LogProb: -11.972897
Word: macie Frec: 2 LogProb: -12.666044
Word: macintosh Frec: 2 LogProb: -12.666044
Word: macisaac Frec: 1 LogProb: -13.071509
Word: mack Frec: 2 LogProb: -12.666044
Word: mackay Frec: 0 LogProb: -13.764656
Word: mackenzbezos Frec: 8 LogProb: -11.567431
Word: mackenzie Frec: 31 LogProb: -10.298921
Word: mackey Frec: 0 LogProb: -13.764656
Word: macklin Frec: 2 LogProb: -12.666044
Word: maclean Frec: 0 LogProb: -13.764656
Word: maclennan Frec: 0 LogProb: -13.764656
Word: macmillan Frec: 0 LogProb: -13.764656
Word: macmilli Frec: 0 LogProb: -13.764656
Word: macminn Frec: 0 LogProb: -13.764656
Word: macminnr Frec: 0 LogProb: -13.764656
Word: macos Frec: 0 LogProb: -13.764656
Word: macosx Frec: 0 LogProb: -13.764656
Word: macro Frec: 1 LogProb: -13.071509
Word: macrobot Frec: 1 LogProb: -13.071509
Word: macrocosm Frec: 1 LogProb: -13.071509
Word: macroeconomic Frec: 0 LogProb: -13.764656
Word: macroeconomist Frec: 0 LogProb: -13.764656
Word: macromedia Frec: 89 LogProb: -9.264847
Word: macros Frec: 0 LogProb: -13.764656
Word: macroscopic Frec: 1 LogProb: -13.071509
Word: macs Frec: 0 LogProb: -13.764656
Word: macy Frec: 2 LogProb: -12.666044
Word: mad Frec: 17 LogProb: -10.874285
Word: madam Frec: 284 LogProb: -8.112167
Word: madame Frec: 1 LogProb: -13.071509
Word: madamrubytan Frec: 1 LogProb: -13.071509
Word: madan Frec: 3 LogProb: -12.378362
Word: maddah Frec: 6 LogProb: -11.818746
Word: maddalena Frec: 2 LogProb: -12.666044
Word: madde Frec: 1 LogProb: -13.071509
Word: maddening Frec: 0 LogProb: -13.764656
Word: madder Frec: 2 LogProb: -12.666044
Word: maddest Frec: 0 LogProb: -13.764656
Word: maddock Frec: 2 LogProb: -12.666044
Word: maddox Frec: 0 LogProb: -13.764656
Word: made Frec: 658 LogProb: -7.273932
Word: madeira Frec: 1 LogProb: -13.071509
Word: madeleine Frec: 1 LogProb: -13.071509
Word: madeline Frec: 2 LogProb: -12.666044
Word: madelinelouise Frec: 2 LogProb: -12.666044
Word: madelinemacdonnell Frec: 4 LogProb: -12.155218
Word: mademoiselle Frec: 1 LogProb: -13.071509
Word: madeof Frec: 1 LogProb: -13.071509
Word: madero Frec: 0 LogProb: -13.764656
Word: madeto Frec: 1 LogProb: -13.071509
Word: madhav Frec: 0 LogProb: -13.764656
Word: madhu Frec: 1 LogProb: -13.071509
Word: madhur Frec: 0 LogProb: -13.764656
Word: madhuri Frec: 1 LogProb: -13.071509
Word: madhya Frec: 0 LogProb: -13.764656
Word: madi Frec: 2 LogProb: -12.666044
Word: madin Frec: 2 LogProb: -12.666044
Word: madina Frec: 1 LogProb: -13.071509
Word: madinaabdoulaziz Frec: 1 LogProb: -13.071509
Word: madinah Frec: 1 LogProb: -13.071509
Word: madine Frec: 8 LogProb: -11.567431
Word: madison Frec: 10 LogProb: -11.366761
Word: madly Frec: 1 LogProb: -13.071509
Word: madman Frec: 1 LogProb: -13.071509
Word: madness Frec: 1 LogProb: -13.071509
Word: madonna Frec: 1 LogProb: -13.071509
Word: madou Frec: 1 LogProb: -13.071509
Word: madrassa Frec: 0 LogProb: -13.764656
Word: madrassas Frec: 0 LogProb: -13.764656
Word: madre Frec: 1 LogProb: -13.071509
Word: madrid Frec: 30 LogProb: -10.330668
Word: madsen Frec: 1 LogProb: -13.071509
Word: madudu Frec: 2 LogProb: -12.666044
Word: maelstrom Frec: 1 LogProb: -13.071509
Word: maen Frec: 4 LogProb: -12.155218
Word: maestr Frec: 0 LogProb: -13.764656
Word: maestria Frec: 0 LogProb: -13.764656
Word: maffett Frec: 0 LogProb: -13.764656
Word: mafia Frec: 1 LogProb: -13.071509
Word: mafijaske Frec: 2 LogProb: -12.666044
Word: mag Frec: 0 LogProb: -13.764656
Word: magal Frec: 0 LogProb: -13.764656
Word: magazine Frec: 16 LogProb: -10.931443
Word: magazinehabitatfoot Frec: 1 LogProb: -13.071509
Word: magazines Frec: 6 LogProb: -11.818746
Word: magdalena Frec: 0 LogProb: -13.764656
Word: magdalenefranks Frec: 1 LogProb: -13.071509
Word: magdalinweiss Frec: 0 LogProb: -13.764656
Word: mage Frec: 1 LogProb: -13.071509
Word: magee Frec: 1 LogProb: -13.071509
Word: magenta Frec: 2 LogProb: -12.666044
Word: mages Frec: 2 LogProb: -12.666044
Word: maggie Frec: 3 LogProb: -12.378362
Word: maggot Frec: 2 LogProb: -12.666044
Word: maggots Frec: 1 LogProb: -13.071509
Word: magi Frec: 2 LogProb: -12.666044
Word: magic Frec: 3 LogProb: -12.378362
Word: magical Frec: 3 LogProb: -12.378362
Word: magically Frec: 0 LogProb: -13.764656
Word: magician Frec: 2 LogProb: -12.666044
Word: magicians Frec: 0 LogProb: -13.764656
Word: magid Frec: 1 LogProb: -13.071509
Word: magistrates Frec: 0 LogProb: -13.764656
Word: magnanimous Frec: 1 LogProb: -13.071509
Word: magnat Frec: 1 LogProb: -13.071509
Word: magnate Frec: 1 LogProb: -13.071509
Word: magnesium Frec: 0 LogProb: -13.764656
Word: magnet Frec: 0 LogProb: -13.764656
Word: magnetic Frec: 0 LogProb: -13.764656
Word: magnetically Frec: 1 LogProb: -13.071509
Word: magnetron Frec: 1 LogProb: -13.071509
Word: magnets Frec: 0 LogProb: -13.764656
Word: magnetslip Frec: 1 LogProb: -13.071509
Word: magnificent Frec: 6 LogProb: -11.818746
Word: magnified Frec: 1 LogProb: -13.071509
Word: magnifier Frec: 1 LogProb: -13.071509
Word: magnitude Frec: 14 LogProb: -11.056606
Word: magnolia Frec: 1 LogProb: -13.071509
Word: magnus Frec: 1 LogProb: -13.071509
Word: mago Frec: 1 LogProb: -13.071509
Word: magoko Frec: 1 LogProb: -13.071509
Word: magu Frec: 2 LogProb: -12.666044
Word: maguire Frec: 2 LogProb: -12.666044
Word: maguires Frec: 1 LogProb: -13.071509
Word: maha Frec: 0 LogProb: -13.764656
Word: mahaffey Frec: 1 LogProb: -13.071509
Word: mahal Frec: 0 LogProb: -13.764656
Word: mahama Frec: 2 LogProb: -12.666044
Word: mahanti Frec: 0 LogProb: -13.764656
Word: maharashtra Frec: 1 LogProb: -13.071509
Word: maharasthra Frec: 0 LogProb: -13.764656
Word: maharastra Frec: 0 LogProb: -13.764656
Word: maharshtra Frec: 0 LogProb: -13.764656
Word: mahaung Frec: 1 LogProb: -13.071509
Word: mahboobi Frec: 1 LogProb: -13.071509
Word: mahdollisia Frec: 1 LogProb: -13.071509
Word: mahdollisimman Frec: 1 LogProb: -13.071509
Word: mahendra Frec: 0 LogProb: -13.764656
Word: mahesh Frec: 0 LogProb: -13.764656
Word: maheshram Frec: 0 LogProb: -13.764656
Word: mahmood Frec: 1 LogProb: -13.071509
Word: mahmoud Frec: 2 LogProb: -12.666044
Word: mahn Frec: 2 LogProb: -12.666044
Word: mahogany Frec: 0 LogProb: -13.764656
Word: mahoney Frec: 1 LogProb: -13.071509
Word: mahu Frec: 1 LogProb: -13.071509
Word: mai Frec: 12 LogProb: -11.199707
Word: maid Frec: 0 LogProb: -13.764656
Word: maidana Frec: 0 LogProb: -13.764656
Word: maids Frec: 1 LogProb: -13.071509
Word: maier Frec: 1 LogProb: -13.071509
Word: maiiing Frec: 1 LogProb: -13.071509
Word: maiiings Frec: 2 LogProb: -12.666044
Word: mail Frec: 2446 LogProb: -5.962038
Word: maila Frec: 2 LogProb: -12.666044
Word: mailadres Frec: 4 LogProb: -12.155218
Word: mailadressen Frec: 1 LogProb: -13.071509
Word: mailat Frec: 1 LogProb: -13.071509
Word: mailb Frec: 1 LogProb: -13.071509
Word: mailbag Frec: 1 LogProb: -13.071509
Word: mailban Frec: 1 LogProb: -13.071509
Word: mailbanx Frec: 1 LogProb: -13.071509
Word: mailbericht Frec: 2 LogProb: -12.666044
Word: mailbox Frec: 59 LogProb: -9.670312
Word: mailboxes Frec: 0 LogProb: -13.764656
Word: mailcomesandgoes Frec: 4 LogProb: -12.155218
Word: maildir Frec: 1 LogProb: -13.071509
Word: maildoc Frec: 0 LogProb: -13.764656
Word: maildom Frec: 1 LogProb: -13.071509
Word: maildrop Frec: 2 LogProb: -12.666044
Word: maile Frec: 2 LogProb: -12.666044
Word: mailed Frec: 25 LogProb: -10.506559
Word: mailer Frec: 57 LogProb: -9.704213
Word: mailergen Frec: 2 LogProb: -12.666044
Word: mailfolder Frec: 1 LogProb: -13.071509
Word: mailhost Frec: 0 LogProb: -13.764656
Word: mailid Frec: 0 LogProb: -13.764656
Word: mailin Frec: 4 LogProb: -12.155218
Word: mailing Frec: 249 LogProb: -8.243196
Word: mailingreceives Frec: 1 LogProb: -13.071509
Word: mailings Frec: 117 LogProb: -8.993972
Word: maill Frec: 2 LogProb: -12.666044
Word: maillist Frec: 5 LogProb: -11.972897
Word: maillot Frec: 1 LogProb: -13.071509
Word: mailman Frec: 66 LogProb: -9.559963
Word: mailno Frec: 0 LogProb: -13.764656
Word: mailo Frec: 3 LogProb: -12.378362
Word: mailolb Frec: 0 LogProb: -13.764656
Word: mailowy Frec: 0 LogProb: -13.764656
Word: mailpound Frec: 11 LogProb: -11.279750
Word: mails Frec: 153 LogProb: -8.727703
Word: mailscanner Frec: 3 LogProb: -12.378362
Word: mailseach Frec: 2 LogProb: -12.666044
Word: mailslegally Frec: 1 LogProb: -13.071509
Word: mailsorder Frec: 1 LogProb: -13.071509
Word: mailspam Frec: 0 LogProb: -13.764656
Word: mailsthey Frec: 1 LogProb: -13.071509
Word: mailstop Frec: 0 LogProb: -13.764656
Word: mailsurf Frec: 1 LogProb: -13.071509
Word: mailto Frec: 62 LogProb: -9.621521
Word: mailtoinfo Frec: 2 LogProb: -12.666044
Word: mailu Frec: 2 LogProb: -12.666044
Word: mailverificationscenter Frec: 2 LogProb: -12.666044
Word: mailwisconsin Frec: 63 LogProb: -9.605773
Word: maims Frec: 1 LogProb: -13.071509
Word: maimunah Frec: 1 LogProb: -13.071509
Word: main Frec: 50 LogProb: -9.832830
Word: maine Frec: 3 LogProb: -12.378362
Word: mainenance Frec: 0 LogProb: -13.764656
Word: mainframe Frec: 2 LogProb: -12.666044
Word: mainframes Frec: 0 LogProb: -13.764656
Word: mainland Frec: 2 LogProb: -12.666044
Word: mainly Frec: 13 LogProb: -11.125599
Word: mainoemstore Frec: 5 LogProb: -11.972897
Word: mains Frec: 7 LogProb: -11.685215
Word: mainstream Frec: 8 LogProb: -11.567431
Word: maint Frec: 3 LogProb: -12.378362
Word: maintain Frec: 30 LogProb: -10.330668
Word: maintainability Frec: 0 LogProb: -13.764656
Word: maintained Frec: 46 LogProb: -9.914509
Word: maintainer Frec: 50 LogProb: -9.832830
Word: maintainers Frec: 1 LogProb: -13.071509
Word: maintaining Frec: 3 LogProb: -12.378362
Word: maintains Frec: 1 LogProb: -13.071509
Word: maintenace Frec: 0 LogProb: -13.764656
Word: maintenance Frec: 12 LogProb: -11.199707
Word: maintenant Frec: 1 LogProb: -13.071509
Word: mainway Frec: 1 LogProb: -13.071509
Word: mainze Frec: 1 LogProb: -13.071509
Word: mainzer Frec: 0 LogProb: -13.764656
Word: maior Frec: 1 LogProb: -13.071509
Word: mais Frec: 21 LogProb: -10.673614
Word: maisonette Frec: 9 LogProb: -11.462071
Word: maitre Frec: 1 LogProb: -13.071509
Word: maitremanteselvislefevre Frec: 1 LogProb: -13.071509
Word: maize Frec: 0 LogProb: -13.764656
Word: maja Frec: 0 LogProb: -13.764656
Word: majesty Frec: 2 LogProb: -12.666044
Word: majeure Frec: 0 LogProb: -13.764656
Word: majeurs Frec: 2 LogProb: -12.666044
Word: major Frec: 137 LogProb: -8.837402
Word: majordomo Frec: 3 LogProb: -12.378362
Word: majoring Frec: 0 LogProb: -13.764656
Word: majority Frec: 31 LogProb: -10.298921
Word: majoritylumpego Frec: 2 LogProb: -12.666044
Word: majors Frec: 0 LogProb: -13.764656
Word: majury Frec: 0 LogProb: -13.764656
Word: mak Frec: 0 LogProb: -13.764656
Word: makable Frec: 1 LogProb: -13.071509
Word: makati Frec: 2 LogProb: -12.666044
Word: make Frec: 1845 LogProb: -6.243880
Word: makeashorterlink Frec: 0 LogProb: -13.764656
Word: makegenerations Frec: 2 LogProb: -12.666044
Word: makel Frec: 3 LogProb: -12.378362
Word: maken Frec: 2 LogProb: -12.666044
Word: makeover Frec: 3 LogProb: -12.378362
Word: makepretty Frec: 1 LogProb: -13.071509
Word: maker Frec: 9 LogProb: -11.462071
Word: makers Frec: 10 LogProb: -11.366761
Word: makes Frec: 181 LogProb: -8.560650
Word: maket Frec: 0 LogProb: -13.764656
Word: makeup Frec: 2 LogProb: -12.666044
Word: makin Frec: 1 LogProb: -13.071509
Word: making Frec: 240 LogProb: -8.279860
Word: makingappear Frec: 2 LogProb: -12.666044
Word: makingrevision Frec: 0 LogProb: -13.764656
Word: makkai Frec: 0 LogProb: -13.764656
Word: makler Frec: 1 LogProb: -13.071509
Word: maklergeb Frec: 1 LogProb: -13.071509
Word: maklumat Frec: 3 LogProb: -12.378362
Word: makoto Frec: 1 LogProb: -13.071509
Word: makovich Frec: 0 LogProb: -13.764656
Word: maksimovna Frec: 2 LogProb: -12.666044
Word: maksudkan Frec: 1 LogProb: -13.071509
Word: maktad Frec: 1 LogProb: -13.071509
Word: mal Frec: 6 LogProb: -11.818746
Word: mala Frec: 0 LogProb: -13.764656
Word: malabar Frec: 2 LogProb: -12.666044
Word: malabo Frec: 3 LogProb: -12.378362
Word: malacca Frec: 1 LogProb: -13.071509
Word: maladministration Frec: 1 LogProb: -13.071509
Word: malady Frec: 1 LogProb: -13.071509
Word: malaise Frec: 1 LogProb: -13.071509
Word: malar Frec: 1 LogProb: -13.071509
Word: malarial Frec: 1 LogProb: -13.071509
Word: malawi Frec: 0 LogProb: -13.764656
Word: malayan Frec: 1 LogProb: -13.071509
Word: malaysia Frec: 42 LogProb: -10.003456
Word: malaysian Frec: 3 LogProb: -12.378362
Word: malcolm Frec: 1 LogProb: -13.071509
Word: male Frec: 94 LogProb: -9.210779
Word: maleenhancementt Frec: 2 LogProb: -12.666044
Word: males Frec: 10 LogProb: -11.366761
Word: malfunctions Frec: 0 LogProb: -13.764656
Word: malgo Frec: 2 LogProb: -12.666044
Word: mali Frec: 4 LogProb: -12.155218
Word: malibu Frec: 7 LogProb: -11.685215
Word: malice Frec: 0 LogProb: -13.764656
Word: malicious Frec: 26 LogProb: -10.468820
Word: maliciously Frec: 1 LogProb: -13.071509
Word: maliciousness Frec: 1 LogProb: -13.071509
Word: malik Frec: 3 LogProb: -12.378362
Word: malil Frec: 0 LogProb: -13.764656
Word: malin Frec: 0 LogProb: -13.764656
Word: malina Frec: 4 LogProb: -12.155218
Word: malinformando Frec: 1 LogProb: -13.071509
Word: maling Frec: 10 LogProb: -11.366761
Word: malini Frec: 1 LogProb: -13.071509
Word: malinovski Frec: 0 LogProb: -13.764656
Word: mall Frec: 3 LogProb: -12.378362
Word: mallam Frec: 1 LogProb: -13.071509
Word: mallamyusuf Frec: 2 LogProb: -12.666044
Word: mallik Frec: 0 LogProb: -13.764656
Word: mallikd Frec: 0 LogProb: -13.764656
Word: mallory Frec: 3 LogProb: -12.378362
Word: malls Frec: 3 LogProb: -12.378362
Word: malmierca Frec: 0 LogProb: -13.764656
Word: malnut Frec: 2 LogProb: -12.666044
Word: malnutrition Frec: 1 LogProb: -13.071509
Word: maloney Frec: 1 LogProb: -13.071509
Word: malory Frec: 1 LogProb: -13.071509
Word: malowney Frec: 0 LogProb: -13.764656
Word: malpass Frec: 1 LogProb: -13.071509
Word: malpensa Frec: 0 LogProb: -13.764656
Word: maltby Frec: 1 LogProb: -13.071509
Word: malton Frec: 1 LogProb: -13.071509
Word: maltreatment Frec: 3 LogProb: -12.378362
Word: malus Frec: 1 LogProb: -13.071509
Word: malusi Frec: 6 LogProb: -11.818746
Word: malware Frec: 79 LogProb: -9.382629
Word: malwe Frec: 1 LogProb: -13.071509
Word: mam Frec: 6 LogProb: -11.818746
Word: mama Frec: 1 LogProb: -13.071509
Word: maman Frec: 2 LogProb: -12.666044
Word: mamelucos Frec: 1 LogProb: -13.071509
Word: mamma Frec: 6 LogProb: -11.818746
Word: mammalian Frec: 0 LogProb: -13.764656
Word: mammals Frec: 0 LogProb: -13.764656
Word: mammoth Frec: 4 LogProb: -12.155218
Word: mamuefpeai Frec: 1 LogProb: -13.071509
Word: mamunz Frec: 2 LogProb: -12.666044
Word: mamy Frec: 0 LogProb: -13.764656
Word: man Frec: 306 LogProb: -8.037808
Word: mana Frec: 43 LogProb: -9.980467
Word: manadate Frec: 0 LogProb: -13.764656
Word: manaf Frec: 6 LogProb: -11.818746
Word: manag Frec: 1 LogProb: -13.071509
Word: manage Frec: 210 LogProb: -8.412798
Word: manageabie Frec: 1 LogProb: -13.071509
Word: manageable Frec: 6 LogProb: -11.818746
Word: managed Frec: 27 LogProb: -10.432451
Word: management Frec: 232 LogProb: -8.313618
Word: managements Frec: 0 LogProb: -13.764656
Word: managementupdate Frec: 0 LogProb: -13.764656
Word: managemnet Frec: 0 LogProb: -13.764656
Word: managenet Frec: 0 LogProb: -13.764656
Word: manager Frec: 658 LogProb: -7.273932
Word: managerial Frec: 9 LogProb: -11.462071
Word: managerlpc Frec: 4 LogProb: -12.155218
Word: managern Frec: 4 LogProb: -12.155218
Word: managers Frec: 29 LogProb: -10.363459
Word: manages Frec: 1 LogProb: -13.071509
Word: managevision Frec: 4 LogProb: -12.155218
Word: managing Frec: 84 LogProb: -9.322005
Word: managment Frec: 2 LogProb: -12.666044
Word: managnment Frec: 3 LogProb: -12.378362
Word: manal Frec: 8 LogProb: -11.567431
